ID,location_name,lat,long
12087357,Baporayiri,9.8277,-2.74399
12088627,,13.94852,-1.73527
12088628,,14.76129,-1.11884
12088629,,14.78071,-0.84166
12088964,,13.67381,-1.48977
12088965,,12.20701,0.67514
12104384,,13.97699,-2.78099
12104387,,14.00556,-1.90923
12104391,,11.34909,-1.32578
12104927,,14.46448,0.0012
12104934,,13.98051,-0.91809
12104935,,11.79341,0.44448
12110480,,14.10248,-2.63607
12110482,,12.01023,1.31171
12110643,,12.01301,1.12362
12110644,,12.01346,1.12367
12110645,,12.01269,1.12337
12110798,,13.08775,-1.14484
12111007,,10.69552,-4.21684
12111010,,12.17305,1.249
12111011,,11.0231,0.93873
12122206,,11.68047,1.72721
12122207,,11.61278,1.59403
12122208,,11.97913,1.32446
12122222,,9.66882,-4.29263
12128414,,11.24177,-0.61073
12128617,,14.33682,-0.13666
12148883,,14.07677,-1.63595
12156909,,13.90214,-2.08537
12156911,,11.62604,1.63537
12156932,,11.75938,1.69746
12165951,,14.7013,-0.11686
12166361,,10.01162,-4.0287
12166377,,13.06993,-3.55991
12167279,,13.27147,0.50901
12172743,Nyabitankouagou,11.407,1.27636
12172744,,11.5584,1.6287
12172984,,14.00857,-2.15487
12172985,,13.48168,0.87826
12173125,,12.66722,-3.61236
12173262,,12.00694,1.9558
12173263,,10.54144,-3.5554
12175874,,13.56342,-0.13048
12175961,,11.90996,1.9289
12176004,,11.94131,1.93095
12176005,,11.80977,1.87292
12176006,,11.82108,1.89452
12176007,,11.75506,1.88118
12176008,,11.75687,1.94393
12176009,,11.82708,1.97756
12176010,,11.88034,1.97403
12176011,,11.86379,1.98564
12176044,,12.59919,1.88051
12176045,,12.57653,1.85049
12181987,,13.91912,-2.13895
12181988,,13.87289,-0.98966
12188505,,11.87001,0.41379
12188831,Nanyoundougou,12.45642,0.92796
12196133,,14.70183,0.09312
12196136,"Hondotchire,Hondotchiré",14.68073,-0.34326
12199927,,13.49159,-1.12473
12200077,,13.23192,-0.0012
12204984,,12.21395,1.87498
12206795,,11.61412,-0.98207
12206796,,11.35,-0.63333
12206798,,11.4025,-0.6025
12206804,,13.0917,0.8062
12206805,,13.17331,0.69693
12206824,,11.68947,1.58071
12212337,,10.1544,-3.4884
12212707,,14.24426,0.19583
12212708,,14.10769,-0.52294
12212709,,11.65691,1.81019
12212713,,11.60878,1.82696
12217142,,11.7302,1.76934
12217143,,11.72457,1.76588
12217144,,11.73748,1.77718
12217365,,12.04463,1.28747
12218048,,9.7856,-4.2526
12218058,,11.89185,-0.09915
12218062,,13.9491,-0.5476
12224995,Fadio-Mepeen,9.4295,-2.7775
12224999,,11.67989,1.55298
12225000,,14.0181,-1.5171
12225001,,13.6612,0.5977
12225496,,12.0042,0.7938
12225557,,11.72033,1.66432
12226398,,11.98503,0.80947
12226404,,11.9663,0.845
12232546,,13.02181,0.97831
12232552,,11.7089,1.1947
12232553,,11.77683,1.25804
12232554,,11.7128,1.27761
12232555,,11.86286,1.20371
12233319,,11.6417,0.516
12233320,,11.5743,0.53
12233370,,12.69825,0.63957
12233371,,13.87535,-2.51875
12233429,,11.8509,1.51586
12233430,,11.94689,1.56944
12233431,,11.90051,1.54989
12237744,Beoinga,13.2861,-0.6394
12237750,,12.0039,-2.54235
12237913,,11.3309,1.092
12237936,,12.53788,-4.26093
12237937,,12.495,-4.28917
12238053,,14.7856,-0.058
12238084,,14.42993,-0.25529
12238105,,12.9817,-3.81
12238109,,12.99052,0.07603
12238193,,14.65628,0.12115
12238241,,11.39988,1.26528
12238242,Martambina,11.41559,1.23329
12238243,,11.35658,1.1752
12238244,,11.34242,1.21079
12238245,,11.77969,1.68796
12238246,,11.78824,1.67012
12238247,,11.79429,1.65014
12238248,,11.71632,1.61386
12238249,,11.74374,1.64686
12238250,,11.79409,1.69334
12238252,,11.70671,0.05927
12238253,,11.69368,0.05504
12238254,,11.69495,0.06088
12238255,,11.69147,0.06332
12238256,,11.6979,0.06601
12238257,,11.69854,0.07296
12238258,,11.69913,0.07939
12238259,,11.71496,0.0811
12238260,,11.71638,0.0431
12238273,,13.52896,0.50741
12253357,,12.03885,0.66326
12253359,,11.65658,1.46316
12253361,,11.9704,1.116
12253362,,11.482,0.8562
12253363,,14.33837,-0.38392
12253464,Niamanga,11.38796,1.25329
12253465,"Cecaco,Ceccaco",11.90626,-2.86235
12253466,,12.04724,1.74111
12253467,,12.04157,1.77907
12253468,,12.00418,1.76512
12253469,,12.02212,1.79233
12253470,,11.99328,1.24676
12253544,,9.76557,-4.41129
12253545,,13.82685,-1.5973
12253546,,9.88323,-4.36249
12253551,,14.20486,-1.67564
12253552,,14.0393,-0.2885
12253668,,14.87721,-0.07428
12261436,,13.20322,-0.83038
12261437,,13.23436,-0.88598
12261438,"Rakaabo,Rawaka",13.25026,-0.9003
12261458,,11.2146,0.90295
12261459,"Diamangre,Diamangré",11.20652,0.75219
12261461,,12.6158,0.1489
12261468,,11.88149,1.70639
12261469,,14.70124,0.05075
12261498,"Gnanfongo,Nyafogo,Yanfogo",10.887,-4.37725
12261516,Konkonfouani,11.54583,0.47389
12261517,Moridin,11.62987,0.40789
12261518,,11.59409,0.46052
12261519,,11.58412,0.36375
12261520,,11.7221,0.21514
12261521,,11.62931,0.16632
12261522,,11.62591,0.17812
12261523,,11.61969,0.20767
12261524,,11.61992,0.22799
12261525,,11.70017,0.35271
12261526,,11.72062,0.44616
12261527,,11.72893,0.41057
12261528,,11.68543,0.461
12261529,,11.67328,0.43658
12261530,,11.65622,0.40346
12261531,,11.66957,0.41801
12261532,,11.66524,0.41246
12276844,,12.6896,0.4947
12276845,,14.89593,-0.27339
12276847,,14.51426,0.07144
12276848,,12.88958,0.7819
12276849,,12.78766,0.78332
12276966,,13.3441,-0.2225
12277209,,13.4578,-0.3825
12277211,,12.19891,0.34145
12277249,,13.27372,-0.67703
12277257,Guibga,13.3395,-0.72772
12324120,,12.41029,1.11285
12324121,,12.42898,1.07527
12324152,,9.87825,-4.26998
12324153,,14.32657,0.09779
12324154,,14.34145,0.08791
12324155,,14.33557,0.09246
12324156,,14.33699,0.1206
12324162,,14.42917,-1.29302
12324163,,14.42875,-1.42819
12324164,,14.43315,-1.46353
12324183,,11.1788,-0.62347
12324184,,11.18601,-0.49056
12324185,,11.17274,-0.5599
12324288,,13.56076,-1.46641
12324289,,13.56157,-1.44917
12324290,,12.66736,1.24351
12324292,,13.61524,-0.89875
12324293,,13.70392,-0.94753
12324294,,13.69325,-0.94329
12324295,,13.735,-0.98146
12324296,,13.32094,-0.79432
12324297,,13.3065,-0.82838
12324455,,12.36948,1.22003
12324457,,10.12443,-3.45738
12324462,,13.1198,0.85811
12324470,,12.76782,1.262
12324471,,12.67728,0.90005
12324472,,12.95493,0.72664
12326385,,9.92309,-4.33521
12358442,,12.94407,0.91397
12358443,,12.86939,0.90633
12358460,,10.22539,-4.42395
12358462,,14.29503,0.03766
12358465,,13.6451,-2.305
12358466,,13.63945,-2.29144
12358467,,14.13461,-0.81244
12358468,,13.60656,0.74029
12358654,,13.43898,-1.16817
12358655,,11.82653,1.65093
12358656,,11.84209,1.67023
12358657,,13.55244,-0.4676
12358665,,9.82967,-4.33708
12358676,,14.35699,0.28666
12358677,,13.7826,-1.5879
12359245,,11.34694,0.567
12359246,,11.31624,0.60323
12359247,,11.32058,0.60968
12360398,,12.01034,1.87584
12382160,,9.83431,-4.39155
12382262,,11.45268,-0.26792
12382267,,11.61449,-0.06309
12382268,,11.60786,-0.06766
12382269,,11.60627,-0.10285
12382270,,11.57807,-0.09822
12382271,,11.58355,-0.05928
12382272,,11.54912,-0.05951
12382273,,11.52616,-0.06161
12382381,,12.7961,0.9922
12382383,,12.1,-4.5526
12382384,,12.10224,1.67373
12389070,,13.90481,0.32252
12391249,,11.21675,0.32435
12397594,,13.59103,-1.51302
12402244,,13.94727,-1.78932
12402248,,9.90856,-3.88695
12402249,,10.15568,-2.91048
12402250,,10.16549,-2.89578
12402251,,10.17546,-2.87508
12402252,,10.17951,-2.8732
12402253,,10.18391,-2.8839
12402254,,10.18561,-2.87045
12402255,,11.81455,1.7723
12402289,,11.22242,0.49538
12402290,,13.69582,0.26919
12402319,,13.54064,-1.56901
12402324,,14.46365,-0.43877
12402365,,11.37706,-0.29129
12402366,,12.10038,0.97905
12402367,,11.0762,0.93691
12402368,,11.27591,0.71338
12402369,,11.10493,0.7745
12420808,,12.65425,0.15526
12420810,,13.33197,-1.13486
12420811,,12.30717,0.26964
12420861,,13.54083,-1.96789
12420862,,10.08313,-3.81919
12420863,,10.11043,-3.80089
12420864,,13.33259,-0.15467
12420905,,11.46692,-0.02133
12420906,,11.49087,-0.01873
12420907,,11.4154,0.02053
12420908,,11.45076,-4e-05
12420909,,11.33945,-0.05692
12420910,,11.37374,-0.11413
12420911,,11.46748,-0.08506
12420912,,11.46995,-0.08896
12420913,,11.42391,-0.08501
12420914,,11.39793,-0.09227
12420921,,9.92814,-4.03133
12420922,,9.87282,-3.99268
12420923,,9.95948,-4.05184
12420924,,9.985,-4.09771
12420936,,9.81603,-4.39219
12421014,,12.73852,-0.03342
12421056,Kora,9.90946,-3.90467
12421058,,12.61103,0.06399
12421063,,11.5743,0.53
12421064,,11.38904,0.58045
12421066,,13.5472,-0.6281
12421093,,11.03,0.60747
12421094,,13.5721,-3.1459
12421111,,11.73114,0.54423
12421112,,11.74059,0.53716
12421113,,11.77142,0.54536
12421114,,11.81867,0.57382
12421115,,11.77008,0.64192
12421116,,11.67625,0.53331
12421117,,11.68922,0.53801
12440208,,12.2933,0.21637
12440330,,11.23399,0.67231
12440333,,11.19867,0.16494
12440334,,11.20029,0.15958
12440335,,11.21999,0.15527
12440336,,11.23029,0.15014
12440337,,11.23258,0.11918
12440338,,11.24752,0.1215
12440339,,11.30291,0.12178
12440340,,11.30515,0.11417
12440341,"Diapanga,Diapianga,Djapenga,Japenga",11.21368,0.71666
12440342,,11.28114,0.59379
12440358,,11.01421,0.55283
12440360,,11.21719,-0.26285
12440361,,11.21683,-0.24754
12440362,,11.17681,-0.18371
12440363,,11.16823,-0.15362
12440364,,11.18033,-0.15049
12440365,,11.20622,-0.14724
12440366,,11.18763,-0.10632
12440367,,11.17614,-0.08505
12440370,Ouarweogo,11.27429,-0.17893
12440371,,12.63008,-3.22457
12440372,,11.98683,0.38158
12440387,,13.94658,0.40361
12440388,,13.94529,0.41479
12440433,,11.3511,-0.30225
12440434,,11.69044,-0.12237
12440435,,10.95786,0.55373
12440436,,11.32432,0.80951
12440437,,11.34968,0.84434
12440438,,11.39598,0.82897
12440439,,11.37728,0.7739
12440440,,11.42936,0.7524
12440441,,11.45642,0.71275
12440442,,11.32351,0.74439
12440443,,11.55262,0.61024
12440444,,11.60215,0.59779
12440445,,11.44202,0.59245
12440446,,11.3609,0.8538
12440447,,11.35689,0.91655
12440448,,11.38979,1.05661
12440449,,11.35995,1.02677
12440450,,11.65309,0.9241
12440451,,11.60962,1.07356
12440546,,14.0084,0.3259
12440547,,13.99806,0.32682
12440548,Soualmou,12.62626,0.40062
12440549,,11.79602,1.70742
12440550,,13.12196,-2.82316
12440591,,13.22901,-0.02899
12450751,,14.32504,-0.10191
12450752,,14.29647,-0.09618
12450753,,14.28595,-0.07697
12450754,,14.2835,-0.10112
12450755,,14.28664,-0.1072
12450756,,14.28621,-0.1195
12450757,,14.28775,-0.11477
12450758,,14.26123,-0.06751
12450759,,14.28791,-0.07204
12450762,,13.3832,-1.54778
12450763,,9.78895,-4.37066
12450764,,13.14012,-0.2143
12450779,,11.85736,0.44539
12450780,,12.53544,1.48473
12450781,,12.7891,-0.19605
12450797,,11.31132,0.46553
12450798,,11.42221,0.41669
12450799,,11.42431,0.39371
12450801,,11.43096,0.35515
12450803,,11.43737,0.37542
12450804,,11.46879,0.38941
12450805,,11.51818,0.43641
12450815,,12.7508,1.0849
12450817,,10.08073,-4.20552
12450819,,14.13676,-2.08657
12450914,,11.54969,-0.12542
12450961,,11.08347,0.58084
12450962,,11.20081,0.50185
12450963,,11.18523,0.48443
12450964,Kompanti,11.17984,0.51069
12451055,,9.96735,-3.8422
12451058,,12.47802,-3.99269
12451060,,11.59062,-0.30075
12451061,,11.53441,-0.22607
12451062,,11.55692,-0.23591
12451063,,11.54627,-0.26195
12451064,,11.54472,-0.28833
12451065,,11.55221,-0.29543
12470136,,11.1435,0.34146
12470137,,15.00406,-0.22579
12470138,,14.98498,-0.22599
12470139,,14.99655,-0.30108
12470140,,14.98238,-0.35069
12470265,,11.35891,0.1417
12470266,,11.37817,0.14415
12470267,,11.35889,0.15181
12470272,,10.09331,-3.79938
12470273,,10.98183,0.57916
12470274,,11.0007,0.62369
12470276,,11.0002,0.77918
12470278,,10.99325,0.63158
12470279,,10.9947,0.64361
12470283,,11.01232,0.64402
12470284,,11.01174,0.67182
12470285,,11.00226,0.59796
12470333,,13.98019,-0.46035
12470350,,14.02802,0.20373
12470383,,12.3289,-0.17193
12489591,,12.33415,-0.25013
12489592,,12.33862,-0.25938
12489594,,11.4255,1.21507
12489646,,13.06054,-3.84884
12489667,,12.82179,-0.22019
12489750,,14.13793,-1.61552
12491973,,12.93183,0.97769
12491974,,12.96547,0.97052
12491975,,12.99236,0.94725
12491976,,12.99105,0.95622
12491977,,12.95891,0.93254
12492025,,11.23837,0.2727
12492035,,13.48214,-1.32254
12492055,,12.08181,1.59935
12492733,,11.09862,-0.356
12492737,,11.08924,0.85893
12492738,,11.13999,0.81348
12492898,,9.93953,-4.30322
12492899,,13.44107,-1.54091
12492900,,11.07991,0.60631
12492903,,11.16404,0.36626
12492904,,11.17915,0.35238
12492905,,11.18501,0.35994
12493002,,11.17286,0.34707
12493073,,10.99662,0.53442
12493074,,10.9874,0.5224
12493091,,11.17777,-4.29607
12493142,,12.23465,-0.05711
12493143,,12.25667,-0.03625
12493144,,12.25065,-0.04145
12493147,,12.73845,0.50314
12493150,,11.7805,0.19566
12493190,,11.16424,0.55808
12493235,,12.25602,0.11173
12493335,,13.61672,-2.21772
12493343,,12.01646,1.60338
12493344,,11.99082,1.60011
12493345,,11.91147,1.59197
12493377,,12.36625,-1.52122
12493378,,12.36015,-1.51857
12493379,,12.24434,-0.42806
12493380,,12.36533,-1.51867
12493381,,12.37553,-1.48705
12493382,,12.36037,-1.52167
12493385,,12.36899,-1.52964
12493386,,12.36993,-1.51299
12493392,,10.54495,-3.60168
12493393,,10.45773,-3.58024
12493394,,10.50282,-3.61352
12493395,,10.5375,-3.65328
12493396,,10.54854,-3.67953
12493397,,10.559,-3.64124
12493398,,10.54954,-3.62879
12493421,,11.23111,-0.08931
12493453,,13.4411,-1.5172
12493477,,13.256,-1.2597
12493536,,12.7487,1.08084
12493537,,11.6369,-3.97427
12493538,,11.5606,-3.95131
12493540,,13.2158,-1.0264
12493541,,10.45571,-3.65616
12493542,,10.41721,-3.68358
12493543,,10.42942,-3.70617
12493544,,10.36476,-3.70258
12493545,,10.48395,-3.68684
12493546,,10.3629,-3.6185
12494047,,14.18764,-0.48747
12494053,,11.85273,0.26882
12494057,,12.19415,1.84104
12494058,,12.10245,1.8355
12494070,,11.41385,-0.389
12494071,,11.39287,-0.35427
12494072,,11.06179,0.37148
12494073,,11.0578,0.3609
12494074,,11.0511,0.35565
12494075,,11.03453,0.40052
12494076,,11.02912,0.45382
12494077,,11.02718,0.48858
12494078,,11.02249,0.50073
12494079,,11.03522,0.50817
12494080,,11.03031,0.5146
12494081,,11.0559,0.53721
12494082,,11.07691,0.49581
12494083,,11.08145,0.50523
12494785,,11.14706,0.40145
12494786,Rouambouli,11.36825,-0.08489
12494788,,11.0496,0.75608
12494837,,11.09331,0.50036
12494892,,11.79793,1.4559
12495000,,12.35882,0.32278
12495017,,12.93478,-0.24739
12495020,,13.3963,-1.4903
12495027,,11.14032,0.0986
12495127,,12.02064,0.8123
12495128,,12.0218,0.87792
12495129,,12.03943,0.87983
12495173,,11.20524,0.27349
12495174,,11.21447,0.24173
12495175,,11.19544,0.25858
12495176,,11.18914,0.25481
12495177,,11.1782,0.25054
12495280,,13.55759,-2.25325
12495281,,13.54903,-2.20787
12495377,"Loari,Louary",13.27366,-0.1434
12495378,,13.24336,-0.11354
12495379,,13.23062,-0.1228
12495382,,12.84248,-0.28204
12495383,,12.85217,-0.37471
12495384,,12.9547,-0.23245
12495385,,12.9552,-0.24752
12495443,,11.45651,-0.36395
12495444,,11.43891,-0.4009
12495445,,11.43108,-0.4295
12495446,,11.49747,-0.35369
12495453,,11.50472,-0.352
12495454,,11.49971,-0.38661
12495514,,14.3097,-1.4521
12495527,,12.34007,1.04572
12495532,,11.06138,0.31829
12495751,,11.51088,0.08951
12495778,,13.90094,0.40962
12495783,,14.16756,-1.70317
12495784,,14.17429,-1.70336
12500755,,12.9793,-2.4524
12500756,,13.78255,-1.63361
12500757,,13.8207,-1.6831
12500758,,13.07688,-1.31027
12500759,,13.33172,-1.50912
12500977,,11.35792,-0.70229
12500978,,13.8886,0.27356
12500981,,13.1838,-1.23471
12501062,,11.77571,-2.37473
12501391,,13.09957,-0.98313
12501392,,11.36867,-0.86353
12503584,,11.28463,-0.68293
12503585,,10.28743,-3.57548
12503586,,10.29698,-3.59296
12503628,,12.7144,-4.1728
12503629,,12.59015,1.1138
12503630,,13.04618,-0.07011
12503631,,13.03372,-0.09913
12503632,,13.1656,-2.47698
12503656,Somah-Fulbe,12.98304,-0.93567
12503761,,11.45439,0.08466
12503762,,11.47952,0.07269
12503763,,11.45739,0.09295
12503764,,11.45874,0.12465
12503765,,11.45607,0.13008
12503766,,13.32013,-2.02409
12503767,,13.31462,-2.02146
12508767,,11.42555,-0.81769
12508807,,11.23282,0.19448
12508827,,11.33524,-0.77704
12508904,,11.02908,-0.54542
12508905,,11.03321,-0.52777
12508906,,11.02981,-0.50937
12508907,,11.02071,-0.53216
12509924,,13.3805,-1.4945
12510349,,13.08397,-1.30796
12511180,,11.84079,1.49369
12511181,,11.82269,1.5131
12522785,,11.60586,-0.82953
12522799,Bousgou,11.56217,0.10817
12547176,Tourdeni,11.86068,0.34363
12572284,,11.50435,-0.8931
12574104,,11.42093,-0.62019
12639888,,11.1113,0.1221
12640343,,11.11857,0.00993
12640344,,11.08169,0.72365
12640603,,11.3951,0.0611
12687046,,14.20081,-1.63983
12688694,,11.33747,-3.35025
12688712,,12.15503,0.59881
12688713,,11.64924,-0.22063
12689306,,9.73471,-3.07244
12720016,,12.31014,-1.66322
12746364,,11.49058,0.12698
12746948,,11.10028,-0.32581
12746949,,11.14722,-0.20972
12750229,,12.78487,0.492
12750385,,11.40826,0.16175
12750386,,11.39176,0.18385
12750387,,11.43611,0.12061
12750388,,11.14477,0.06657
12750389,,11.12191,0.05365
12750390,,11.11658,0.0288
12750488,,10.20168,-3.93195
12902553,,11.49047,0.14605
12909236,,11.99967,-4.29428
12954091,,11.10339,0.33639
12954146,,12.94778,0.05876
12954147,,12.9753,0.03692
12954148,,12.98765,0.0675
12954149,,12.1362,0.8425
12954150,,11.15083,0.10646
13060352,,11.5507,0.1078
13061003,,13.31914,-0.09935
13061004,,13.19398,0.33112
13061005,,11.36505,-0.38797
13061006,,11.37085,-0.39955
13061007,,11.34551,-0.43541
13061057,,11.58644,0.00111
13061058,,11.58971,0.03468
13061059,,11.59313,0.05704
13061060,,11.58204,0.05662
13061061,,12.93523,0.601
13061062,,13.2911,-0.33293
13061064,,11.42372,1.14302
13061066,,11.44206,0.18493
13061067,,11.15939,-0.00949
13061068,,11.10606,0.32536
13061069,,11.13687,0.24997
13061070,,11.1625,0.21732
13061071,,11.11262,0.2781
13061072,,13.31636,-0.29607
13061073,,11.09687,0.10303
13100532,,13.08816,-0.31665
13100533,,13.09651,-0.33032
13100537,,11.08066,-0.47981
13117822,,10.11077,-4.03435
13117823,,10.08417,-4.00086
13117824,,10.06609,-3.97816
13131978,,11.3974,1.26179
13131979,,11.24865,0.18325
13131980,,11.25511,0.20272
13131981,,11.27437,0.21179
13131982,,11.29508,0.17092
13131983,,11.39043,0.24256
13131984,,11.43429,0.23708
13131985,,11.43403,0.2597
13131986,,12.01299,0.66922
13131987,,11.34018,0.1574
13131988,,13.15767,0.37869
13131990,,13.08257,-0.24048
13131991,,13.09649,-0.23934
13131993,,13.27662,-0.32444
13131994,,11.36675,1.29137
13131996,,12.42165,0.54796
13131999,,11.26211,0.06329
13132002,,12.08853,0.71017
13132017,,10.96802,0.50631
13132018,,10.94517,0.50116
13132019,,10.95104,0.50604
13132313,,11.69928,-0.20597
13132314,,11.70696,-0.23884
13133087,,11.72084,-0.17666
13133105,,11.64405,-0.04473
13133109,,11.80771,-0.14137
13133110,,13.06186,-0.28983
13133111,,12.14921,1.71803
13133113,,11.78204,0.0386
13133114,,12.99638,0.82067
13133115,,13.54143,0.05428
13163742,Konnonper,10.80683,-2.9792
13163743,Gbongo-zodoun,10.81235,-2.98538
13163744,Pikal,10.95036,-2.89152
13163745,Tanyaga,10.76786,-2.90888
13163746,"Tomble,Tomblé",10.88075,-2.99366
